task_id,graph_type,context_length,seed,model,prompt_style,query_id,query_type,gold,pred,correct,parse_valid,observed_edge_count,observed_baseline_pred,observed_baseline_correct,always_no_correct,shortest_path_distance,completion_tokens,prompt_tokens,total_tokens,api_error
grid4x4_L64_S1002,grid4x4,64,1002,gpt-4.1,reasoned,q1,true_low_seen,YES,NO,False,True,0,NO,False,False,1,285,421,706,
grid4x4_L64_S1002,grid4x4,64,1002,gpt-4.1,reasoned,q2,false_distant,NO,NO,True,True,0,NO,True,True,3,285,421,706,
grid4x4_L64_S1002,grid4x4,64,1002,gpt-4.1,reasoned,q3,true_observed,YES,YES,True,True,4,YES,True,False,1,285,421,706,
grid4x4_L64_S1002,grid4x4,64,1002,gpt-4.1,reasoned,q4,false_distance2,NO,NO,True,True,0,NO,True,True,2,285,421,706,
grid4x4_L64_S1002,grid4x4,64,1002,gpt-4.1,reasoned,q5,true_observed,YES,YES,True,True,6,YES,True,False,1,285,421,706,
grid4x4_L64_S1002,grid4x4,64,1002,gpt-4.1,reasoned,q6,false_distance2,NO,NO,True,True,0,NO,True,True,2,285,421,706,
grid4x4_L64_S1002,grid4x4,64,1002,gpt-4.1,reasoned,q7,true_low_seen,YES,NO,False,True,0,NO,False,False,1,285,421,706,
grid4x4_L64_S1002,grid4x4,64,1002,gpt-4.1,reasoned,q8,false_distant,NO,NO,True,True,0,NO,True,True,4,285,421,706,
grid4x4_L64_S1003,grid4x4,64,1003,gpt-4.1,reasoned,q1,true_observed,YES,YES,True,True,6,YES,True,False,1,282,415,697,
grid4x4_L64_S1003,grid4x4,64,1003,gpt-4.1,reasoned,q2,false_distant,NO,NO,True,True,0,NO,True,True,3,282,415,697,
grid4x4_L64_S1003,grid4x4,64,1003,gpt-4.1,reasoned,q3,false_distant,NO,NO,True,True,0,NO,True,True,3,282,415,697,
grid4x4_L64_S1003,grid4x4,64,1003,gpt-4.1,reasoned,q4,false_distance2,NO,NO,True,True,0,NO,True,True,2,282,415,697,
grid4x4_L64_S1003,grid4x4,64,1003,gpt-4.1,reasoned,q5,false_distance2,NO,NO,True,True,0,NO,True,True,2,282,415,697,
grid4x4_L64_S1003,grid4x4,64,1003,gpt-4.1,reasoned,q6,true_low_seen,YES,NO,False,True,0,NO,False,False,1,282,415,697,
grid4x4_L64_S1003,grid4x4,64,1003,gpt-4.1,reasoned,q7,true_observed,YES,YES,True,True,8,YES,True,False,1,282,415,697,
grid4x4_L64_S1003,grid4x4,64,1003,gpt-4.1,reasoned,q8,true_low_seen,YES,NO,False,True,0,NO,False,False,1,282,415,697,
grid4x4_L64_S1004,grid4x4,64,1004,gpt-4.1,reasoned,q1,true_observed,YES,NO,False,True,1,YES,True,False,1,266,416,682,
grid4x4_L64_S1004,grid4x4,64,1004,gpt-4.1,reasoned,q2,true_low_seen,YES,NO,False,True,0,NO,False,False,1,266,416,682,
grid4x4_L64_S1004,grid4x4,64,1004,gpt-4.1,reasoned,q3,false_distant,NO,YES,False,True,0,NO,True,True,3,266,416,682,
grid4x4_L64_S1004,grid4x4,64,1004,gpt-4.1,reasoned,q4,true_observed,YES,YES,True,True,5,YES,True,False,1,266,416,682,
grid4x4_L64_S1004,grid4x4,64,1004,gpt-4.1,reasoned,q5,false_distance2,NO,NO,True,True,0,NO,True,True,2,266,416,682,
grid4x4_L64_S1004,grid4x4,64,1004,gpt-4.1,reasoned,q6,true_low_seen,YES,NO,False,True,0,NO,False,False,1,266,416,682,
grid4x4_L64_S1004,grid4x4,64,1004,gpt-4.1,reasoned,q7,false_distant,NO,NO,True,True,0,NO,True,True,6,266,416,682,
grid4x4_L64_S1004,grid4x4,64,1004,gpt-4.1,reasoned,q8,false_distance2,NO,NO,True,True,0,NO,True,True,2,266,416,682,
grid4x4_L64_S1006,grid4x4,64,1006,gpt-4.1,reasoned,q1,true_low_seen,YES,NO,False,True,0,NO,False,False,1,266,417,683,
grid4x4_L64_S1006,grid4x4,64,1006,gpt-4.1,reasoned,q2,true_observed,YES,YES,True,True,1,YES,True,False,1,266,417,683,
grid4x4_L64_S1006,grid4x4,64,1006,gpt-4.1,reasoned,q3,false_distance2,NO,NO,True,True,0,NO,True,True,2,266,417,683,
grid4x4_L64_S1006,grid4x4,64,1006,gpt-4.1,reasoned,q4,false_distant,NO,NO,True,True,0,NO,True,True,4,266,417,683,
grid4x4_L64_S1006,grid4x4,64,1006,gpt-4.1,reasoned,q5,true_observed,YES,YES,True,True,3,YES,True,False,1,266,417,683,
grid4x4_L64_S1006,grid4x4,64,1006,gpt-4.1,reasoned,q6,false_distant,NO,NO,True,True,0,NO,True,True,3,266,417,683,
grid4x4_L64_S1006,grid4x4,64,1006,gpt-4.1,reasoned,q7,false_distance2,NO,NO,True,True,0,NO,True,True,2,266,417,683,
grid4x4_L64_S1006,grid4x4,64,1006,gpt-4.1,reasoned,q8,true_low_seen,YES,NO,False,True,0,NO,False,False,1,266,417,683,
grid4x4_L64_S1005,grid4x4,64,1005,gpt-4.1,reasoned,q1,true_low_seen,YES,NO,False,True,0,NO,False,False,1,267,418,685,
grid4x4_L64_S1005,grid4x4,64,1005,gpt-4.1,reasoned,q2,false_distance2,NO,NO,True,True,0,NO,True,True,2,267,418,685,
grid4x4_L64_S1005,grid4x4,64,1005,gpt-4.1,reasoned,q3,false_distant,NO,NO,True,True,0,NO,True,True,3,267,418,685,
grid4x4_L64_S1005,grid4x4,64,1005,gpt-4.1,reasoned,q4,true_observed,YES,YES,True,True,6,YES,True,False,1,267,418,685,
grid4x4_L64_S1005,grid4x4,64,1005,gpt-4.1,reasoned,q5,false_distance2,NO,NO,True,True,0,NO,True,True,2,267,418,685,
grid4x4_L64_S1005,grid4x4,64,1005,gpt-4.1,reasoned,q6,false_distant,NO,NO,True,True,0,NO,True,True,5,267,418,685,
grid4x4_L64_S1005,grid4x4,64,1005,gpt-4.1,reasoned,q7,true_low_seen,YES,NO,False,True,0,NO,False,False,1,267,418,685,
grid4x4_L64_S1005,grid4x4,64,1005,gpt-4.1,reasoned,q8,true_observed,YES,YES,True,True,4,YES,True,False,1,267,418,685,
grid4x4_L64_S1007,grid4x4,64,1007,gpt-4.1,reasoned,q1,true_observed,YES,YES,True,True,3,YES,True,False,1,352,416,768,
grid4x4_L64_S1007,grid4x4,64,1007,gpt-4.1,reasoned,q2,false_distance2,NO,YES,False,True,0,NO,True,True,2,352,416,768,
grid4x4_L64_S1007,grid4x4,64,1007,gpt-4.1,reasoned,q3,false_distant,NO,NO,True,True,0,NO,True,True,4,352,416,768,
grid4x4_L64_S1007,grid4x4,64,1007,gpt-4.1,reasoned,q4,true_low_seen,YES,NO,False,True,0,NO,False,False,1,352,416,768,
grid4x4_L64_S1007,grid4x4,64,1007,gpt-4.1,reasoned,q5,true_observed,YES,YES,True,True,9,YES,True,False,1,352,416,768,
grid4x4_L64_S1007,grid4x4,64,1007,gpt-4.1,reasoned,q6,false_distant,NO,NO,True,True,0,NO,True,True,3,352,416,768,
grid4x4_L64_S1007,grid4x4,64,1007,gpt-4.1,reasoned,q7,false_distance2,NO,NO,True,True,0,NO,True,True,2,352,416,768,
grid4x4_L64_S1007,grid4x4,64,1007,gpt-4.1,reasoned,q8,true_low_seen,YES,NO,False,True,0,NO,False,False,1,352,416,768,
grid4x4_L128_S1000,grid4x4,128,1000,gpt-4.1,reasoned,q1,true_observed,YES,YES,True,True,3,YES,True,False,1,276,547,823,
grid4x4_L128_S1000,grid4x4,128,1000,gpt-4.1,reasoned,q2,false_distance2,NO,NO,True,True,0,NO,True,True,2,276,547,823,
grid4x4_L128_S1000,grid4x4,128,1000,gpt-4.1,reasoned,q3,true_low_seen,YES,NO,False,True,1,YES,True,False,1,276,547,823,
grid4x4_L128_S1000,grid4x4,128,1000,gpt-4.1,reasoned,q4,true_low_seen,YES,YES,True,True,1,YES,True,False,1,276,547,823,
grid4x4_L128_S1000,grid4x4,128,1000,gpt-4.1,reasoned,q5,false_distant,NO,NO,True,True,0,NO,True,True,4,276,547,823,
grid4x4_L128_S1000,grid4x4,128,1000,gpt-4.1,reasoned,q6,true_observed,YES,YES,True,True,1,YES,True,False,1,276,547,823,
grid4x4_L128_S1000,grid4x4,128,1000,gpt-4.1,reasoned,q7,false_distance2,NO,YES,False,True,0,NO,True,True,2,276,547,823,
grid4x4_L128_S1000,grid4x4,128,1000,gpt-4.1,reasoned,q8,false_distant,NO,NO,True,True,0,NO,True,True,3,276,547,823,
grid4x4_L128_S1001,grid4x4,128,1001,gpt-4.1,reasoned,q1,true_low_seen,YES,NO,False,True,0,NO,False,False,1,321,545,866,
grid4x4_L128_S1001,grid4x4,128,1001,gpt-4.1,reasoned,q2,true_observed,YES,YES,True,True,9,YES,True,False,1,321,545,866,
grid4x4_L128_S1001,grid4x4,128,1001,gpt-4.1,reasoned,q3,false_distant,NO,NO,True,True,0,NO,True,True,4,321,545,866,
grid4x4_L128_S1001,grid4x4,128,1001,gpt-4.1,reasoned,q4,false_distant,NO,YES,False,True,0,NO,True,True,3,321,545,866,
grid4x4_L128_S1001,grid4x4,128,1001,gpt-4.1,reasoned,q5,true_observed,YES,YES,True,True,1,YES,True,False,1,321,545,866,
grid4x4_L128_S1001,grid4x4,128,1001,gpt-4.1,reasoned,q6,false_distance2,NO,NO,True,True,0,NO,True,True,2,321,545,866,
grid4x4_L128_S1001,grid4x4,128,1001,gpt-4.1,reasoned,q7,true_low_seen,YES,NO,False,True,0,NO,False,False,1,321,545,866,
grid4x4_L128_S1001,grid4x4,128,1001,gpt-4.1,reasoned,q8,false_distance2,NO,YES,False,True,0,NO,True,True,2,321,545,866,
grid4x4_L128_S1003,grid4x4,128,1003,gpt-4.1,reasoned,q1,false_distance2,NO,YES,False,True,0,NO,True,True,2,243,543,786,
grid4x4_L128_S1003,grid4x4,128,1003,gpt-4.1,reasoned,q2,false_distance2,NO,YES,False,True,0,NO,True,True,2,243,543,786,
grid4x4_L128_S1003,grid4x4,128,1003,gpt-4.1,reasoned,q3,true_low_seen,YES,NO,False,True,0,NO,False,False,1,243,543,786,
grid4x4_L128_S1003,grid4x4,128,1003,gpt-4.1,reasoned,q4,true_low_seen,YES,YES,True,True,2,YES,True,False,1,243,543,786,
grid4x4_L128_S1003,grid4x4,128,1003,gpt-4.1,reasoned,q5,true_observed,YES,YES,True,True,2,YES,True,False,1,243,543,786,
grid4x4_L128_S1003,grid4x4,128,1003,gpt-4.1,reasoned,q6,false_distant,NO,NO,True,True,0,NO,True,True,3,243,543,786,
grid4x4_L128_S1003,grid4x4,128,1003,gpt-4.1,reasoned,q7,false_distant,NO,NO,True,True,0,NO,True,True,4,243,543,786,
grid4x4_L128_S1003,grid4x4,128,1003,gpt-4.1,reasoned,q8,true_observed,YES,YES,True,True,8,YES,True,False,1,243,543,786,
grid4x4_L128_S1002,grid4x4,128,1002,gpt-4.1,reasoned,q1,false_distance2,NO,YES,False,True,0,NO,True,True,2,329,546,875,
grid4x4_L128_S1002,grid4x4,128,1002,gpt-4.1,reasoned,q2,true_observed,YES,YES,True,True,3,YES,True,False,1,329,546,875,
grid4x4_L128_S1002,grid4x4,128,1002,gpt-4.1,reasoned,q3,false_distant,NO,NO,True,True,0,NO,True,True,3,329,546,875,
grid4x4_L128_S1002,grid4x4,128,1002,gpt-4.1,reasoned,q4,false_distant,NO,NO,True,True,0,NO,True,True,4,329,546,875,
grid4x4_L128_S1002,grid4x4,128,1002,gpt-4.1,reasoned,q5,true_low_seen,YES,YES,True,True,2,YES,True,False,1,329,546,875,
grid4x4_L128_S1002,grid4x4,128,1002,gpt-4.1,reasoned,q6,false_distance2,NO,YES,False,True,0,NO,True,True,2,329,546,875,
grid4x4_L128_S1002,grid4x4,128,1002,gpt-4.1,reasoned,q7,true_observed,YES,YES,True,True,3,YES,True,False,1,329,546,875,
grid4x4_L128_S1002,grid4x4,128,1002,gpt-4.1,reasoned,q8,true_low_seen,YES,YES,True,True,1,YES,True,False,1,329,546,875,
grid4x4_L128_S1004,grid4x4,128,1004,gpt-4.1,reasoned,q1,false_distant,NO,NO,True,True,0,NO,True,True,3,236,543,779,
grid4x4_L128_S1004,grid4x4,128,1004,gpt-4.1,reasoned,q2,true_low_seen,YES,NO,False,True,0,NO,False,False,1,236,543,779,
grid4x4_L128_S1004,grid4x4,128,1004,gpt-4.1,reasoned,q3,false_distant,NO,NO,True,True,0,NO,True,True,5,236,543,779,
grid4x4_L128_S1004,grid4x4,128,1004,gpt-4.1,reasoned,q4,false_distance2,NO,NO,True,True,0,NO,True,True,2,236,543,779,
grid4x4_L128_S1004,grid4x4,128,1004,gpt-4.1,reasoned,q5,true_observed,YES,YES,True,True,8,YES,True,False,1,236,543,779,
grid4x4_L128_S1004,grid4x4,128,1004,gpt-4.1,reasoned,q6,true_observed,YES,YES,True,True,7,YES,True,False,1,236,543,779,
grid4x4_L128_S1004,grid4x4,128,1004,gpt-4.1,reasoned,q7,true_low_seen,YES,YES,True,True,2,YES,True,False,1,236,543,779,
grid4x4_L128_S1004,grid4x4,128,1004,gpt-4.1,reasoned,q8,false_distance2,NO,NO,True,True,0,NO,True,True,2,236,543,779,
grid4x4_L128_S1005,grid4x4,128,1005,gpt-4.1,reasoned,q1,true_observed,YES,YES,True,True,10,YES,True,False,1,288,545,833,
grid4x4_L128_S1005,grid4x4,128,1005,gpt-4.1,reasoned,q2,false_distant,NO,NO,True,True,0,NO,True,True,4,288,545,833,
grid4x4_L128_S1005,grid4x4,128,1005,gpt-4.1,reasoned,q3,true_low_seen,YES,NO,False,True,0,NO,False,False,1,288,545,833,
grid4x4_L128_S1005,grid4x4,128,1005,gpt-4.1,reasoned,q4,false_distance2,NO,NO,True,True,0,NO,True,True,2,288,545,833,
grid4x4_L128_S1005,grid4x4,128,1005,gpt-4.1,reasoned,q5,false_distant,NO,NO,True,True,0,NO,True,True,4,288,545,833,
grid4x4_L128_S1005,grid4x4,128,1005,gpt-4.1,reasoned,q6,true_observed,YES,YES,True,True,8,YES,True,False,1,288,545,833,
grid4x4_L128_S1005,grid4x4,128,1005,gpt-4.1,reasoned,q7,true_low_seen,YES,NO,False,True,1,YES,True,False,1,288,545,833,
grid4x4_L128_S1005,grid4x4,128,1005,gpt-4.1,reasoned,q8,false_distance2,NO,NO,True,True,0,NO,True,True,2,288,545,833,
grid4x4_L128_S1006,grid4x4,128,1006,gpt-4.1,reasoned,q1,true_observed,YES,YES,True,True,6,YES,True,False,1,281,544,825,
grid4x4_L128_S1006,grid4x4,128,1006,gpt-4.1,reasoned,q2,false_distance2,NO,NO,True,True,0,NO,True,True,2,281,544,825,
grid4x4_L128_S1006,grid4x4,128,1006,gpt-4.1,reasoned,q3,false_distance2,NO,YES,False,True,0,NO,True,True,2,281,544,825,
grid4x4_L128_S1006,grid4x4,128,1006,gpt-4.1,reasoned,q4,false_distant,NO,NO,True,True,0,NO,True,True,5,281,544,825,
grid4x4_L128_S1006,grid4x4,128,1006,gpt-4.1,reasoned,q5,true_observed,YES,YES,True,True,4,YES,True,False,1,281,544,825,
grid4x4_L128_S1006,grid4x4,128,1006,gpt-4.1,reasoned,q6,true_low_seen,YES,NO,False,True,1,YES,True,False,1,281,544,825,
grid4x4_L128_S1006,grid4x4,128,1006,gpt-4.1,reasoned,q7,false_distant,NO,NO,True,True,0,NO,True,True,4,281,544,825,
grid4x4_L128_S1006,grid4x4,128,1006,gpt-4.1,reasoned,q8,true_low_seen,YES,NO,False,True,2,YES,True,False,1,281,544,825,
grid4x4_L128_S1007,grid4x4,128,1007,gpt-4.1,reasoned,q1,true_low_seen,YES,NO,False,True,0,NO,False,False,1,331,548,879,
grid4x4_L128_S1007,grid4x4,128,1007,gpt-4.1,reasoned,q2,false_distance2,NO,NO,True,True,0,NO,True,True,2,331,548,879,
grid4x4_L128_S1007,grid4x4,128,1007,gpt-4.1,reasoned,q3,true_low_seen,YES,YES,True,True,1,YES,True,False,1,331,548,879,
grid4x4_L128_S1007,grid4x4,128,1007,gpt-4.1,reasoned,q4,false_distant,NO,NO,True,True,0,NO,True,True,4,331,548,879,
grid4x4_L128_S1007,grid4x4,128,1007,gpt-4.1,reasoned,q5,false_distant,NO,NO,True,True,0,NO,True,True,3,331,548,879,
grid4x4_L128_S1007,grid4x4,128,1007,gpt-4.1,reasoned,q6,false_distance2,NO,YES,False,True,0,NO,True,True,2,331,548,879,
grid4x4_L128_S1007,grid4x4,128,1007,gpt-4.1,reasoned,q7,true_observed,YES,YES,True,True,9,YES,True,False,1,331,548,879,
grid4x4_L128_S1007,grid4x4,128,1007,gpt-4.1,reasoned,q8,true_observed,YES,YES,True,True,11,YES,True,False,1,331,548,879,
grid4x4_L256_S1001,grid4x4,256,1001,gpt-4.1,reasoned,q1,true_observed,YES,YES,True,True,3,YES,True,False,1,272,803,1075,
grid4x4_L256_S1001,grid4x4,256,1001,gpt-4.1,reasoned,q2,true_low_seen,YES,YES,True,True,2,YES,True,False,1,272,803,1075,
grid4x4_L256_S1001,grid4x4,256,1001,gpt-4.1,reasoned,q3,false_distance2,NO,YES,False,True,0,NO,True,True,2,272,803,1075,
grid4x4_L256_S1001,grid4x4,256,1001,gpt-4.1,reasoned,q4,true_observed,YES,YES,True,True,6,YES,True,False,1,272,803,1075,
grid4x4_L256_S1001,grid4x4,256,1001,gpt-4.1,reasoned,q5,true_low_seen,YES,YES,True,True,3,YES,True,False,1,272,803,1075,
grid4x4_L256_S1001,grid4x4,256,1001,gpt-4.1,reasoned,q6,false_distant,NO,NO,True,True,0,NO,True,True,4,272,803,1075,
grid4x4_L256_S1001,grid4x4,256,1001,gpt-4.1,reasoned,q7,false_distant,NO,NO,True,True,0,NO,True,True,4,272,803,1075,
grid4x4_L256_S1001,grid4x4,256,1001,gpt-4.1,reasoned,q8,false_distance2,NO,YES,False,True,0,NO,True,True,2,272,803,1075,
grid4x4_L256_S1000,grid4x4,256,1000,gpt-4.1,reasoned,q1,true_low_seen,YES,YES,True,True,4,YES,True,False,1,287,798,1085,
grid4x4_L256_S1000,grid4x4,256,1000,gpt-4.1,reasoned,q2,false_distant,NO,NO,True,True,0,NO,True,True,5,287,798,1085,
grid4x4_L256_S1000,grid4x4,256,1000,gpt-4.1,reasoned,q3,false_distance2,NO,YES,False,True,0,NO,True,True,2,287,798,1085,
grid4x4_L256_S1000,grid4x4,256,1000,gpt-4.1,reasoned,q4,false_distance2,NO,YES,False,True,0,NO,True,True,2,287,798,1085,
grid4x4_L256_S1000,grid4x4,256,1000,gpt-4.1,reasoned,q5,true_low_seen,YES,YES,True,True,5,YES,True,False,1,287,798,1085,
grid4x4_L256_S1000,grid4x4,256,1000,gpt-4.1,reasoned,q6,false_distant,NO,NO,True,True,0,NO,True,True,5,287,798,1085,
grid4x4_L256_S1000,grid4x4,256,1000,gpt-4.1,reasoned,q7,true_observed,YES,YES,True,True,16,YES,True,False,1,287,798,1085,
grid4x4_L256_S1000,grid4x4,256,1000,gpt-4.1,reasoned,q8,true_observed,YES,YES,True,True,16,YES,True,False,1,287,798,1085,
grid4x4_L256_S1002,grid4x4,256,1002,gpt-4.1,reasoned,q1,false_distance2,NO,NO,True,True,0,NO,True,True,2,263,799,1062,
grid4x4_L256_S1002,grid4x4,256,1002,gpt-4.1,reasoned,q2,false_distance2,NO,NO,True,True,0,NO,True,True,2,263,799,1062,
grid4x4_L256_S1002,grid4x4,256,1002,gpt-4.1,reasoned,q3,false_distant,NO,NO,True,True,0,NO,True,True,3,263,799,1062,
grid4x4_L256_S1002,grid4x4,256,1002,gpt-4.1,reasoned,q4,true_low_seen,YES,YES,True,True,5,YES,True,False,1,263,799,1062,
grid4x4_L256_S1002,grid4x4,256,1002,gpt-4.1,reasoned,q5,true_observed,YES,YES,True,True,9,YES,True,False,1,263,799,1062,
grid4x4_L256_S1002,grid4x4,256,1002,gpt-4.1,reasoned,q6,true_observed,YES,YES,True,True,10,YES,True,False,1,263,799,1062,
grid4x4_L256_S1002,grid4x4,256,1002,gpt-4.1,reasoned,q7,true_low_seen,YES,YES,True,True,5,YES,True,False,1,263,799,1062,
grid4x4_L256_S1002,grid4x4,256,1002,gpt-4.1,reasoned,q8,false_distant,NO,NO,True,True,0,NO,True,True,3,263,799,1062,
grid4x4_L256_S1003,grid4x4,256,1003,gpt-4.1,reasoned,q1,false_distance2,NO,YES,False,True,0,NO,True,True,2,290,800,1090,
grid4x4_L256_S1003,grid4x4,256,1003,gpt-4.1,reasoned,q2,true_low_seen,YES,YES,True,True,6,YES,True,False,1,290,800,1090,
grid4x4_L256_S1003,grid4x4,256,1003,gpt-4.1,reasoned,q3,true_observed,YES,YES,True,True,9,YES,True,False,1,290,800,1090,
grid4x4_L256_S1003,grid4x4,256,1003,gpt-4.1,reasoned,q4,true_observed,YES,YES,True,True,6,YES,True,False,1,290,800,1090,
grid4x4_L256_S1003,grid4x4,256,1003,gpt-4.1,reasoned,q5,false_distance2,NO,YES,False,True,0,NO,True,True,2,290,800,1090,
grid4x4_L256_S1003,grid4x4,256,1003,gpt-4.1,reasoned,q6,false_distant,NO,NO,True,True,0,NO,True,True,4,290,800,1090,
grid4x4_L256_S1003,grid4x4,256,1003,gpt-4.1,reasoned,q7,false_distant,NO,NO,True,True,0,NO,True,True,5,290,800,1090,
grid4x4_L256_S1003,grid4x4,256,1003,gpt-4.1,reasoned,q8,true_low_seen,YES,YES,True,True,4,YES,True,False,1,290,800,1090,
grid4x4_L256_S1005,grid4x4,256,1005,gpt-4.1,reasoned,q1,true_observed,YES,YES,True,True,5,YES,True,False,1,269,800,1069,
grid4x4_L256_S1005,grid4x4,256,1005,gpt-4.1,reasoned,q2,false_distance2,NO,NO,True,True,0,NO,True,True,2,269,800,1069,
grid4x4_L256_S1005,grid4x4,256,1005,gpt-4.1,reasoned,q3,true_observed,YES,YES,True,True,7,YES,True,False,1,269,800,1069,
grid4x4_L256_S1005,grid4x4,256,1005,gpt-4.1,reasoned,q4,false_distance2,NO,NO,True,True,0,NO,True,True,2,269,800,1069,
grid4x4_L256_S1005,grid4x4,256,1005,gpt-4.1,reasoned,q5,true_low_seen,YES,YES,True,True,2,YES,True,False,1,269,800,1069,
grid4x4_L256_S1005,grid4x4,256,1005,gpt-4.1,reasoned,q6,false_distant,NO,NO,True,True,0,NO,True,True,4,269,800,1069,
grid4x4_L256_S1005,grid4x4,256,1005,gpt-4.1,reasoned,q7,true_low_seen,YES,YES,True,True,3,YES,True,False,1,269,800,1069,
grid4x4_L256_S1005,grid4x4,256,1005,gpt-4.1,reasoned,q8,false_distant,NO,NO,True,True,0,NO,True,True,3,269,800,1069,
grid4x4_L256_S1004,grid4x4,256,1004,gpt-4.1,reasoned,q1,true_observed,YES,YES,True,True,9,YES,True,False,1,277,802,1079,
grid4x4_L256_S1004,grid4x4,256,1004,gpt-4.1,reasoned,q2,false_distance2,NO,NO,True,True,0,NO,True,True,2,277,802,1079,
grid4x4_L256_S1004,grid4x4,256,1004,gpt-4.1,reasoned,q3,true_low_seen,YES,YES,True,True,2,YES,True,False,1,277,802,1079,
grid4x4_L256_S1004,grid4x4,256,1004,gpt-4.1,reasoned,q4,false_distant,NO,NO,True,True,0,NO,True,True,4,277,802,1079,
grid4x4_L256_S1004,grid4x4,256,1004,gpt-4.1,reasoned,q5,true_observed,YES,YES,True,True,8,YES,True,False,1,277,802,1079,
grid4x4_L256_S1004,grid4x4,256,1004,gpt-4.1,reasoned,q6,false_distance2,NO,NO,True,True,0,NO,True,True,2,277,802,1079,
grid4x4_L256_S1004,grid4x4,256,1004,gpt-4.1,reasoned,q7,false_distant,NO,NO,True,True,0,NO,True,True,3,277,802,1079,
grid4x4_L256_S1004,grid4x4,256,1004,gpt-4.1,reasoned,q8,true_low_seen,YES,YES,True,True,4,YES,True,False,1,277,802,1079,
grid4x4_L256_S1007,grid4x4,256,1007,gpt-4.1,reasoned,q1,false_distant,NO,NO,True,True,0,NO,True,True,5,267,804,1071,
grid4x4_L256_S1007,grid4x4,256,1007,gpt-4.1,reasoned,q2,false_distant,NO,NO,True,True,0,NO,True,True,3,267,804,1071,
grid4x4_L256_S1007,grid4x4,256,1007,gpt-4.1,reasoned,q3,true_low_seen,YES,YES,True,True,1,YES,True,False,1,267,804,1071,
grid4x4_L256_S1007,grid4x4,256,1007,gpt-4.1,reasoned,q4,true_observed,YES,YES,True,True,13,YES,True,False,1,267,804,1071,
grid4x4_L256_S1007,grid4x4,256,1007,gpt-4.1,reasoned,q5,true_low_seen,YES,YES,True,True,5,YES,True,False,1,267,804,1071,
grid4x4_L256_S1007,grid4x4,256,1007,gpt-4.1,reasoned,q6,false_distance2,NO,NO,True,True,0,NO,True,True,2,267,804,1071,
grid4x4_L256_S1007,grid4x4,256,1007,gpt-4.1,reasoned,q7,true_observed,YES,YES,True,True,12,YES,True,False,1,267,804,1071,
grid4x4_L256_S1007,grid4x4,256,1007,gpt-4.1,reasoned,q8,false_distance2,NO,NO,True,True,0,NO,True,True,2,267,804,1071,
grid4x4_L256_S1006,grid4x4,256,1006,gpt-4.1,reasoned,q1,true_low_seen,YES,YES,True,True,4,YES,True,False,1,315,801,1116,
grid4x4_L256_S1006,grid4x4,256,1006,gpt-4.1,reasoned,q2,true_observed,YES,YES,True,True,8,YES,True,False,1,315,801,1116,
grid4x4_L256_S1006,grid4x4,256,1006,gpt-4.1,reasoned,q3,false_distant,NO,NO,True,True,0,NO,True,True,4,315,801,1116,
grid4x4_L256_S1006,grid4x4,256,1006,gpt-4.1,reasoned,q4,false_distance2,NO,YES,False,True,0,NO,True,True,2,315,801,1116,
grid4x4_L256_S1006,grid4x4,256,1006,gpt-4.1,reasoned,q5,false_distance2,NO,NO,True,True,0,NO,True,True,2,315,801,1116,
grid4x4_L256_S1006,grid4x4,256,1006,gpt-4.1,reasoned,q6,true_observed,YES,YES,True,True,7,YES,True,False,1,315,801,1116,
grid4x4_L256_S1006,grid4x4,256,1006,gpt-4.1,reasoned,q7,true_low_seen,YES,YES,True,True,5,YES,True,False,1,315,801,1116,
grid4x4_L256_S1006,grid4x4,256,1006,gpt-4.1,reasoned,q8,false_distant,NO,NO,True,True,0,NO,True,True,3,315,801,1116,
ring16_L16_S1000,ring16,16,1000,gpt-4.1,reasoned,q1,true_observed,YES,YES,True,True,1,YES,True,False,1,312,316,628,
ring16_L16_S1000,ring16,16,1000,gpt-4.1,reasoned,q2,false_distance2,NO,NO,True,True,0,NO,True,True,2,312,316,628,
ring16_L16_S1000,ring16,16,1000,gpt-4.1,reasoned,q3,true_low_seen,YES,NO,False,True,0,NO,False,False,1,312,316,628,
ring16_L16_S1000,ring16,16,1000,gpt-4.1,reasoned,q4,false_distance2,NO,NO,True,True,0,NO,True,True,2,312,316,628,
ring16_L16_S1000,ring16,16,1000,gpt-4.1,reasoned,q5,false_distant,NO,YES,False,True,0,NO,True,True,6,312,316,628,
ring16_L16_S1000,ring16,16,1000,gpt-4.1,reasoned,q6,false_distant,NO,NO,True,True,0,NO,True,True,3,312,316,628,
ring16_L16_S1000,ring16,16,1000,gpt-4.1,reasoned,q7,true_low_seen,YES,NO,False,True,0,NO,False,False,1,312,316,628,
ring16_L16_S1000,ring16,16,1000,gpt-4.1,reasoned,q8,true_observed,YES,YES,True,True,8,YES,True,False,1,312,316,628,
ring16_L16_S1001,ring16,16,1001,gpt-4.1,reasoned,q1,true_observed,YES,YES,True,True,2,YES,True,False,1,297,315,612,
ring16_L16_S1001,ring16,16,1001,gpt-4.1,reasoned,q2,false_distance2,NO,NO,True,True,0,NO,True,True,2,297,315,612,
ring16_L16_S1001,ring16,16,1001,gpt-4.1,reasoned,q3,false_distant,NO,NO,True,True,0,NO,True,True,4,297,315,612,
ring16_L16_S1001,ring16,16,1001,gpt-4.1,reasoned,q4,true_low_seen,YES,NO,False,True,0,NO,False,False,1,297,315,612,
